match_date,home_team,away_team,home_goals,away_goals,full_time_result,half_time_home_goals,half_time_away_goals,half_time_result,referee,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,league,season,goal_diff,total_goals,home_win,draw,away_win,match_year,match_month
2012-08-10,Montpellier,Toulouse,1,1,D,1.0,0.0,H,,9.0,12.0,2.0,3.0,18.0,25.0,2.0,5.0,1.0,1.0,1.0,2.0,ligue-1,1213,0,2,0,1,0,2012,8
2012-08-11,Evian Thonon Gaillard,Bordeaux,2,3,A,1.0,2.0,A,,9.0,12.0,3.0,9.0,11.0,11.0,5.0,6.0,3.0,3.0,0.0,0.0,ligue-1,1213,-1,5,0,0,1,2012,8
2012-08-11,Nancy,Brest,1,0,H,0.0,0.0,D,,11.0,2.0,5.0,1.0,23.0,22.0,11.0,3.0,1.0,2.0,0.0,0.0,ligue-1,1213,1,1,1,0,0,2012,8
2012-08-11,Nice,Ajaccio,0,1,A,0.0,1.0,A,,8.0,3.0,2.0,2.0,15.0,18.0,7.0,2.0,2.0,4.0,0.0,1.0,ligue-1,1213,-1,1,0,0,1,2012,8
2012-08-11,Paris SG,Lorient,2,2,D,0.0,2.0,A,,20.0,12.0,9.0,6.0,11.0,12.0,9.0,2.0,1.0,1.0,0.0,1.0,ligue-1,1213,0,4,0,1,0,2012,8
2012-08-11,Rennes,Lyon,0,1,A,0.0,1.0,A,,6.0,9.0,1.0,2.0,9.0,16.0,4.0,2.0,0.0,5.0,1.0,0.0,ligue-1,1213,-1,1,0,0,1,2012,8
2012-08-11,Sochaux,Bastia,2,3,A,1.0,0.0,H,,10.0,10.0,5.0,7.0,13.0,24.0,4.0,5.0,1.0,2.0,0.0,0.0,ligue-1,1213,-1,5,0,0,1,2012,8
2012-08-11,St Etienne,Lille,1,2,A,0.0,0.0,D,,9.0,10.0,4.0,4.0,23.0,12.0,3.0,1.0,2.0,2.0,0.0,0.0,ligue-1,1213,-1,3,0,0,1,2012,8
2012-08-11,Troyes,Valenciennes,0,1,A,0.0,1.0,A,,12.0,5.0,3.0,1.0,9.0,8.0,5.0,2.0,2.0,0.0,0.0,0.0,ligue-1,1213,-1,1,0,0,1,2012,8
2012-08-12,Reims,Marseille,0,1,A,0.0,0.0,D,,14.0,17.0,4.0,8.0,13.0,8.0,10.0,7.0,2.0,1.0,0.0,0.0,ligue-1,1213,-1,1,0,0,1,2012,8
2012-08-17,Lille,Nancy,1,1,D,1.0,1.0,D,,12.0,5.0,4.0,1.0,18.0,18.0,0.0,2.0,2.0,2.0,0.0,1.0,ligue-1,1213,0,2,0,1,0,2012,8
2012-08-18,Bastia,Reims,2,1,H,0.0,1.0,A,,9.0,3.0,3.0,2.0,13.0,14.0,7.0,2.0,2.0,2.0,0.0,0.0,ligue-1,1213,1,3,1,0,0,2012,8
2012-08-18,Brest,Evian Thonon Gaillard,1,0,H,0.0,0.0,D,,15.0,8.0,4.0,3.0,12.0,15.0,10.0,8.0,2.0,3.0,0.0,0.0,ligue-1,1213,1,1,1,0,0,2012,8
2012-08-18,Lorient,Montpellier,2,1,H,0.0,1.0,A,,12.0,6.0,3.0,4.0,8.0,17.0,4.0,4.0,1.0,3.0,0.0,0.0,ligue-1,1213,1,3,1,0,0,2012,8
2012-08-18,Lyon,Troyes,4,1,H,0.0,0.0,D,,24.0,6.0,10.0,2.0,16.0,12.0,10.0,3.0,2.0,0.0,0.0,1.0,ligue-1,1213,3,5,1,0,0,2012,8
2012-08-18,Toulouse,St Etienne,2,1,H,1.0,0.0,H,,9.0,11.0,7.0,5.0,14.0,12.0,4.0,4.0,3.0,2.0,0.0,0.0,ligue-1,1213,1,3,1,0,0,2012,8
2012-08-18,Valenciennes,Nice,0,0,D,0.0,0.0,D,,8.0,11.0,6.0,4.0,10.0,16.0,8.0,6.0,1.0,3.0,0.0,0.0,ligue-1,1213,0,0,0,1,0,2012,8
2012-08-19,Ajaccio,Paris SG,0,0,D,0.0,0.0,D,,10.0,7.0,2.0,3.0,7.0,9.0,7.0,4.0,3.0,2.0,0.0,1.0,ligue-1,1213,0,0,0,1,0,2012,8
2012-08-19,Bordeaux,Rennes,1,0,H,0.0,0.0,D,,10.0,11.0,4.0,3.0,11.0,13.0,8.0,5.0,1.0,1.0,0.0,0.0,ligue-1,1213,1,1,1,0,0,2012,8
2012-08-19,Marseille,Sochaux,2,0,H,0.0,0.0,D,,23.0,5.0,6.0,2.0,16.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,ligue-1,1213,2,2,1,0,0,2012,8
2012-08-24,Evian Thonon Gaillard,Lyon,1,1,D,0.0,0.0,D,,18.0,10.0,3.0,2.0,14.0,16.0,6.0,5.0,2.0,2.0,0.0,0.0,ligue-1,1213,0,2,0,1,0,2012,8
2012-08-25,Nancy,Toulouse,0,1,A,0.0,1.0,A,,9.0,10.0,3.0,5.0,18.0,19.0,4.0,7.0,1.0,3.0,1.0,0.0,ligue-1,1213,-1,1,0,0,1,2012,8
2012-08-25,Nice,Lille,2,2,D,1.0,1.0,D,,11.0,10.0,7.0,5.0,19.0,15.0,4.0,7.0,1.0,0.0,0.0,0.0,ligue-1,1213,0,4,0,1,0,2012,8
2012-08-25,Reims,Sochaux,1,0,H,0.0,0.0,D,,9.0,9.0,2.0,1.0,20.0,15.0,0.0,2.0,0.0,2.0,0.0,1.0,ligue-1,1213,1,1,1,0,0,2012,8
2012-08-25,Rennes,Bastia,3,2,H,2.0,1.0,H,,13.0,9.0,7.0,6.0,17.0,19.0,5.0,2.0,1.0,4.0,0.0,1.0,ligue-1,1213,1,5,1,0,0,2012,8
2012-08-25,Troyes,Lorient,2,2,D,1.0,1.0,D,,5.0,14.0,2.0,4.0,13.0,8.0,3.0,7.0,2.0,1.0,0.0,0.0,ligue-1,1213,0,4,0,1,0,2012,8
2012-08-25,Valenciennes,Ajaccio,3,0,H,1.0,0.0,H,,12.0,9.0,3.0,2.0,22.0,16.0,1.0,7.0,1.0,4.0,0.0,1.0,ligue-1,1213,3,3,1,0,0,2012,8
2012-08-26,Montpellier,Marseille,0,1,A,0.0,0.0,D,,8.0,13.0,1.0,5.0,17.0,15.0,4.0,4.0,2.0,3.0,0.0,0.0,ligue-1,1213,-1,1,0,0,1,2012,8
2012-08-26,Paris SG,Bordeaux,0,0,D,0.0,0.0,D,,13.0,10.0,4.0,2.0,11.0,8.0,7.0,2.0,1.0,1.0,0.0,0.0,ligue-1,1213,0,0,0,1,0,2012,8
2012-08-26,St Etienne,Brest,4,0,H,2.0,0.0,H,,9.0,4.0,6.0,0.0,13.0,15.0,6.0,4.0,0.0,1.0,0.0,0.0,ligue-1,1213,4,4,1,0,0,2012,8
2012-09-01,Ajaccio,Evian Thonon Gaillard,2,0,H,2.0,0.0,H,,16.0,14.0,6.0,3.0,20.0,15.0,7.0,7.0,2.0,2.0,0.0,0.0,ligue-1,1213,2,2,1,0,0,2012,9
2012-09-01,Bastia,St Etienne,0,3,A,0.0,2.0,A,,20.0,13.0,3.0,6.0,13.0,15.0,10.0,4.0,4.0,2.0,0.0,0.0,ligue-1,1213,-3,3,0,0,1,2012,9
2012-09-01,Brest,Troyes,2,1,H,1.0,0.0,H,,13.0,8.0,3.0,6.0,10.0,15.0,7.0,5.0,0.0,4.0,0.0,0.0,ligue-1,1213,1,3,1,0,0,2012,9
2012-09-01,Lorient,Nancy,3,0,H,2.0,0.0,H,,13.0,10.0,5.0,4.0,10.0,16.0,7.0,8.0,0.0,1.0,0.0,0.0,ligue-1,1213,3,3,1,0,0,2012,9
2012-09-01,Lyon,Valenciennes,3,2,H,2.0,1.0,H,,12.0,10.0,6.0,3.0,16.0,17.0,4.0,8.0,1.0,1.0,0.0,0.0,ligue-1,1213,1,5,1,0,0,2012,9
